Date,Time,Pond,Pond_Section,Number_FS,Picture,FS_ID,Length_cm,Biomass_mg,Notes
7/14/21,10:40,52,North(2),Count,Y,11,0.731,,
7/14/21,10:40,52,North(2),Count,Y,12,0.672,,
7/14/21,10:40,52,North(2),Count,Y,13,0.731,,
7/14/21,10:40,52,North(2),Count,Y,14,0.642,,
7/14/21,10:40,52,North(2),Count,Y,15,0.793,,
7/14/21,10:40,52,North(2),Count,Y,16,0.755,,
7/14/21,10:40,52,North(2),Count,Y,17,0.728,,
7/14/21,10:40,52,North(2),Count,Y,18,0.691,,
7/14/21,10:40,52,North(2),Count,Y,19,0.640,,
7/14/21,10:40,52,North(2),Count,Y,20,0.752,,
7/14/21,10:40,52,North(2),Count,Y,21,0.691,,
7/14/21,10:40,52,North(2),Count,Y,22,0.642,,
7/14/21,10:40,52,North(2),Count,Y,23,0.663,,
7/14/21,10:40,52,North(2),Count,Y,24,0.681,,
7/14/21,10:40,52,North(2),Count,Y,25,0.722,,
7/14/21,10:40,52,North(2),Count,Y,26,0.818,,
7/14/21,10:40,52,North(2),Count,Y,27,0.741,,
7/14/21,10:40,52,North(2),Count,Y,28,0.672,,
7/14/21,10:40,52,North(2),Count,Y,29,0.737,,
7/14/21,10:40,52,North(2),Count,Y,30,0.784,,
7/14/21,10:40,52,North(2),Count,Y,31,0.755,,
7/14/21,10:40,52,North(2),Count,Y,32,0.801,,
7/14/21,10:40,52,North(2),Count,Y,33,0.795,,
7/14/21,10:40,52,North(2),Count,Y,34,0.748,,
7/14/21,10:40,52,North(2),Count,Y,35,0.608,,
7/14/21,10:40,52,North(2),Count,Y,36,0.653,,
7/14/21,10:40,52,North(2),Count,Y,37,0.701,,
7/14/21,10:40,52,North(2),Count,Y,38,0.838,,
7/14/21,10:40,52,North(2),Count,Y,39,0.788,,
7/14/21,10:40,52,North(2),Count,Y,40,0.724,,
7/14/21,10:40,52,North(2),Count,Y,41,0.709,,
7/14/21,10:40,52,North(2),Count,Y,42,0.725,,
7/14/21,10:40,52,North(2),Count,Y,43,0.712,,
7/14/21,10:40,52,North(2),Count,Y,44,0.713,,
7/14/21,10:40,52,North(2),Count,Y,45,0.658,,
7/14/21,10:40,52,North(2),Count,Y,46,0.863,,
7/14/21,10:40,52,North(2),Count,Y,47,0.652,,
7/14/21,10:40,52,North(2),Count,Y,48,0.764,,
7/14/21,10:40,52,North(2),Count,Y,49,0.658,,
7/14/21,10:40,52,North(2),Count,Y,50,0.637,,
7/14/21,10:40,52,North(2),Count,Y,51,0.719,,
7/14/21,10:40,52,North(2),Count,Y,52,0.792,,
7/14/21,10:40,52,North(2),Count,Y,53,0.677,,
7/14/21,10:40,52,North(2),Count,Y,54,0.593,,
7/14/21,10:40,52,North(2),Count,Y,55,0.744,,
7/14/21,10:40,52,North(2),Count,Y,56,0.815,,
7/14/21,10:40,52,North(2),Count,Y,57,0.681,,
7/14/21,10:40,52,North(2),Count,Y,58,0.672,,
7/14/21,10:40,52,North(2),Count,Y,59,0.721,,
7/14/21,10:40,52,North(2),Count,Y,60,0.707,,
7/14/21,10:40,52,North(2),Count,Y,61,0.738,,
7/14/21,10:40,52,North(2),Count,Y,62,0.683,,
7/14/21,10:40,52,North(2),Count,Y,63,0.710,,
7/14/21,10:40,52,North(2),Count,Y,64,0.699,,
7/14/21,10:40,52,North(2),Count,Y,65,0.771,,
7/14/21,10:40,52,North(2),Count,Y,66,0.627,,
7/14/21,10:40,52,North(2),Count,Y,67,0.540,,
7/14/21,10:40,52,North(2),Count,Y,68,0.563,,
7/14/21,10:40,52,North(2),Count,Y,69,0.832,,
7/14/21,10:40,52,North(2),Count,Y,70,0.563,,
7/14/21,10:40,52,North(2),Count,Y,71,0.789,,
7/14/21,10:40,52,North(2),Count,Y,72,0.712,,
7/14/21,10:40,52,North(2),Count,Y,73,0.733,,
7/14/21,10:40,52,North(2),Count,Y,74,0.702,,
7/14/21,10:40,52,North(2),Count,Y,75,0.780,,
7/14/21,10:40,52,North(2),Count,Y,76,0.808,,
7/14/21,10:40,52,North(2),Count,Y,77,0.703,,
7/14/21,10:40,52,North(2),Count,Y,78,0.698,,
7/14/21,10:40,52,North(2),Count,Y,79,0.771,,
7/14/21,10:40,52,North(2),Count,Y,80,0.780,,
7/14/21,10:40,52,North(2),Count,Y,81,0.847,,
7/14/21,10:40,52,North(2),Count,Y,82,0.684,,
7/14/21,10:40,52,North(2),Count,Y,83,0.688,,
7/14/21,10:40,52,North(2),Count,Y,84,0.686,,
7/14/21,10:40,52,North(2),Count,Y,85,0.591,,
7/14/21,10:40,52,North(2),Count,Y,86,0.630,,
7/14/21,10:40,52,North(2),Count,Y,87,0.828,,
7/14/21,10:40,52,North(2),Count,Y,88,0.721,,
7/14/21,10:40,52,North(2),Count,Y,89,0.703,,
7/14/21,10:40,52,North(2),Count,Y,90,0.683,,
7/14/21,10:40,52,North(2),Count,Y,91,0.747,,
7/14/21,10:40,52,North(2),Count,Y,92,0.752,,
7/14/21,10:40,52,North(2),Count,Y,93,0.839,,
7/14/21,10:40,52,North(2),Count,Y,94,0.733,,
7/14/21,10:40,52,North(2),Count,Y,95,0.676,,
7/14/21,10:40,52,North(2),Count,Y,96,0.691,,
7/14/21,10:40,52,North(2),Count,Y,97,0.707,,
7/14/21,10:40,52,North(2),Count,Y,98,0.664,,
7/14/21,10:40,52,North(2),Count,Y,99,0.677,,
7/14/21,10:40,52,North(2),Count,Y,100,0.683,,
7/14/21,10:40,52,North(2),Count,Y,101,0.757,,
7/14/21,10:40,52,North(2),Count,Y,102,0.571,,
7/14/21,10:40,52,North(2),Count,Y,103,0.772,,
7/14/21,10:40,52,North(2),Count,Y,104,0.777,,
7/14/21,10:40,52,North(2),Count,Y,105,0.681,,
7/14/21,10:40,52,North(2),Count,Y,106,0.632,,
7/14/21,10:40,52,North(2),Count,Y,107,0.695,,
7/14/21,10:40,52,North(2),Count,Y,108,0.679,,
7/14/21,10:40,52,North(2),Count,Y,109,0.628,,
7/14/21,10:40,52,North(2),Count,Y,110,0.729,,
7/14/21,10:40,52,North(2),Count,Y,111,0.688,,
7/14/21,10:40,52,North(2),Count,Y,112,0.715,,
7/14/21,10:40,52,North(2),Count,Y,113,0.731,,
7/14/21,10:40,52,North(2),Count,Y,114,0.675,,
7/14/21,10:40,52,North(2),Count,Y,115,0.739,,
7/14/21,10:40,52,North(2),Count,Y,116,0.721,,
7/14/21,10:40,52,North(2),Count,Y,117,0.732,,
7/14/21,10:40,52,North(2),Count,Y,118,0.737,,
7/14/21,10:40,52,North(2),Count,Y,119,0.808,,
7/14/21,10:40,52,North(2),Count,Y,120,0.698,,
7/14/21,10:40,52,North(2),Count,Y,121,0.801,,
7/14/21,10:40,52,North(2),Count,Y,122,0.715,,
7/14/21,10:40,52,North(2),Count,Y,123,0.589,,
7/14/21,10:40,52,North(2),Count,Y,124,0.764,,
7/14/21,10:40,52,North(2),Count,Y,125,0.654,,
7/14/21,10:40,52,North(2),Count,Y,126,0.626,,
7/14/21,10:40,52,North(2),Count,Y,127,0.719,,
7/14/21,10:40,52,North(2),Count,Y,128,0.813,,
7/14/21,10:40,52,North(2),Count,Y,129,0.761,,
7/14/21,10:40,52,North(2),Count,Y,130,0.792,,
7/14/21,10:40,52,North(2),Count,Y,131,0.691,,
7/14/21,10:40,52,North(2),Count,Y,132,0.696,,
7/14/21,10:40,52,North(2),Count,Y,133,0.771,,
7/14/21,10:40,52,North(2),Count,Y,134,0.472,,
7/14/21,10:40,52,North(2),Count,Y,135,0.684,,
7/14/21,10:40,52,North(2),Count,Y,136,0.709,,
7/14/21,10:40,52,North(2),Count,Y,137,0.688,,
7/14/21,10:40,52,North(2),Count,Y,138,0.735,,
7/14/21,10:40,52,North(2),Count,Y,139,0.631,,
7/14/21,10:40,52,North(2),Count,Y,140,0.696,,
7/14/21,10:40,52,North(2),Count,Y,141,0.747,,
7/14/21,10:40,52,North(2),Count,Y,142,0.663,,
7/14/21,10:40,52,North(2),Count,Y,143,0.719,,
7/14/21,10:40,52,North(2),Count,Y,144,0.816,,
7/14/21,10:40,52,North(2),Count,Y,145,0.727,,
7/14/21,10:40,52,North(2),Count,Y,146,0.804,,
7/14/21,10:40,52,North(2),Count,Y,147,0.709,,
7/14/21,10:40,52,North(2),Count,Y,148,0.628,,
7/14/21,10:40,52,North(2),Count,Y,149,0.713,,
7/14/21,10:40,52,North(2),Count,Y,150,0.591,,
7/14/21,10:40,52,North(2),Count,Y,151,0.719,,
7/14/21,10:40,52,North(2),Count,Y,152,0.636,,
7/14/21,10:40,52,North(2),Count,Y,153,0.580,,
7/14/21,10:40,52,North(2),Count,Y,154,0.643,,
7/14/21,10:40,52,North(2),Count,Y,155,0.575,,
7/14/21,10:40,52,North(2),Count,Y,156,0.611,,
7/14/21,10:40,52,North(2),Count,Y,157,0.722,,
7/14/21,10:40,52,North(2),Count,Y,158,0.772,,
7/14/21,10:40,52,North(2),Count,Y,159,0.665,,
7/14/21,10:40,52,North(2),Count,Y,160,0.744,,
7/14/21,10:40,52,North(2),Count,Y,161,0.810,,
7/14/21,10:40,52,North(2),Count,Y,162,0.639,,
7/14/21,10:40,52,North(2),Count,Y,163,0.709,,
7/14/21,10:40,52,North(2),Count,Y,164,0.654,,
7/14/21,10:40,52,North(2),Count,Y,165,0.947,,
7/14/21,10:40,52,North(2),Count,Y,166,0.757,,
7/14/21,10:40,52,North(2),Count,Y,167,0.735,,
7/14/21,10:40,52,North(2),Count,Y,168,0.768,,
7/14/21,10:40,52,North(2),Count,Y,169,0.812,,
7/14/21,10:40,52,North(2),Count,Y,170,0.632,,
7/14/21,10:40,52,North(2),Count,Y,171,0.767,,
7/14/21,10:40,52,North(2),Count,Y,172,0.731,,
7/14/21,10:40,52,North(2),Count,Y,173,0.807,,
7/14/21,10:40,52,North(2),Count,Y,174,0.741,,
7/14/21,10:40,52,North(2),Count,Y,175,0.654,,
7/14/21,10:40,52,North(2),Count,Y,176,0.731,,
7/14/21,10:40,52,North(2),Count,Y,177,0.771,,
7/14/21,10:40,52,North(2),Count,Y,178,0.621,,
7/14/21,10:40,52,North(2),Count,Y,179,0.733,,
7/14/21,10:40,52,North(2),Count,Y,180,0.832,,
7/14/21,10:40,52,North(2),Count,Y,181,0.771,,
7/14/21,10:40,52,North(2),Count,Y,182,0.757,,
7/14/21,10:40,52,North(2),Count,Y,183,0.681,,
7/14/21,10:40,52,North(2),Count,Y,184,0.669,,
7/14/21,10:40,52,North(2),Count,Y,185,0.719,,
7/14/21,10:40,52,North(2),Count,Y,186,0.698,,
7/14/21,10:40,52,North(2),Count,Y,187,0.745,,
7/14/21,10:40,52,North(2),Count,Y,188,0.752,,
7/14/21,10:40,52,North(2),Count,Y,189,0.724,,
7/14/21,10:40,52,North(2),Count,Y,190,0.852,,
7/14/21,10:40,52,North(2),Count,Y,191,0.823,,
7/14/21,10:40,52,North(2),Count,Y,192,0.718,,
7/14/21,10:40,52,North(2),Count,Y,193,0.736,,
7/14/21,10:40,52,North(2),Count,Y,194,0.714,,
7/14/21,10:40,52,North(2),Count,Y,195,0.831,,
7/14/21,10:40,52,North(2),Count,Y,196,0.686,,
7/14/21,10:40,52,North(2),Count,Y,197,0.768,,
7/14/21,10:40,52,North(2),Count,Y,198,0.698,,
7/14/21,10:40,52,North(2),Count,Y,199,0.676,,
7/14/21,10:40,52,North(2),Count,Y,200,0.623,,
7/14/21,10:40,52,North(2),Count,Y,201,0.771,,
7/14/21,10:40,52,North(2),Count,Y,202,0.681,,
7/14/21,10:40,52,North(2),Count,Y,203,0.773,,
7/14/21,10:40,52,North(2),Count,Y,204,0.721,,
7/14/21,10:40,52,North(2),Count,Y,205,0.815,,
7/14/21,10:40,52,North(2),Count,Y,206,0.739,,
7/14/21,10:40,52,North(2),Count,Y,207,0.910,,
7/14/21,10:40,52,North(2),Count,Y,208,0.731,,
7/14/21,10:40,52,North(2),Count,Y,209,0.639,,
7/14/21,10:40,52,North(2),Count,Y,210,0.722,,
7/14/21,10:40,52,North(2),Count,Y,211,0.764,,
7/14/21,10:40,52,North(2),Count,Y,212,0.817,,
7/14/21,10:40,52,North(2),Count,Y,213,0.681,,
7/14/21,10:40,52,North(2),Count,Y,214,0.889,,
7/14/21,10:40,52,North(2),Count,Y,215,0.773,,
7/14/21,10:40,52,North(2),Count,Y,216,0.703,,
7/14/21,10:40,52,North(2),Count,Y,217,0.755,,
7/14/21,10:40,52,North(2),Count,Y,218,0.741,,
7/14/21,10:40,52,East,Count,Y,1,0.816,,
7/14/21,10:40,52,East,Count,Y,2,0.721,,
7/14/21,10:40,52,East,Count,Y,3,0.738,,
7/14/21,10:40,52,East,Count,Y,4,0.902,,
7/14/21,10:40,52,East,Count,Y,5,0.715,,
7/14/21,10:40,52,East,Count,Y,6,0.779,,
7/14/21,10:40,52,East,Count,Y,7,0.831,,
7/14/21,10:40,52,East,Count,Y,8,0.653,,
7/14/21,10:40,52,East,Count,Y,9,0.650,,
7/14/21,10:40,52,East,Count,Y,10,0.752,,
7/14/21,10:40,52,East,Count,Y,11,0.745,,
7/14/21,10:40,52,East,Count,Y,12,0.769,,
7/14/21,10:40,52,East,Count,Y,13,0.872,,
7/14/21,10:40,52,East,Count,Y,14,0.741,,
7/14/21,10:40,52,East,Count,Y,15,0.787,,
7/14/21,10:40,52,East,Count,Y,16,0.759,,
7/14/21,10:40,52,East,Count,Y,17,0.721,,
7/14/21,10:40,52,East,Count,Y,18,0.723,,
7/14/21,10:40,52,East,Count,Y,19,0.803,,
7/14/21,10:40,52,East,Count,Y,20,0.700,,
7/14/21,10:40,52,East,Count,Y,21,0.779,,
7/14/21,10:40,52,East,Count,Y,22,0.673,,
7/14/21,10:40,52,East,Count,Y,23,0.674,,
7/14/21,10:40,52,East,Count,Y,24,0.695,,
7/14/21,10:40,52,East,Count,Y,25,0.686,,
7/14/21,10:40,52,East,Count,Y,26,0.672,,
7/14/21,10:40,52,East,Count,Y,27,0.659,,
7/14/21,10:40,52,East,Count,Y,28,0.739,,
7/14/21,10:40,52,East,Count,Y,29,0.778,,
7/14/21,10:40,52,East,Count,Y,30,0.867,,
7/14/21,10:40,52,East,Count,Y,31,0.734,,
7/14/21,10:40,52,East,Count,Y,32,0.655,,
7/14/21,10:40,52,East,Count,Y,33,0.710,,
7/14/21,10:40,52,East,Count,Y,34,0.699,,
7/14/21,10:40,52,East,Count,Y,35,0.680,,
7/14/21,10:40,52,East,Count,Y,36,0.779,,
7/14/21,10:40,52,East,Count,Y,37,0.738,,
7/14/21,10:40,52,East,Count,Y,38,0.714,,
7/14/21,10:40,52,East,Count,Y,39,0.750,,
7/14/21,10:40,52,East,Count,Y,40,0.704,,
7/14/21,10:40,52,East,Count,Y,41,0.781,,
7/14/21,10:40,52,East,Count,Y,42,0.626,,
7/14/21,10:40,52,East,Count,Y,43,0.789,,
7/14/21,10:40,52,East,Count,Y,44,0.646,,
7/14/21,10:40,52,East,Count,Y,45,0.767,,
7/14/21,10:40,52,East,Count,Y,46,0.742,,
7/14/21,10:40,52,East,Count,Y,47,0.722,,
7/14/21,10:40,52,East,Count,Y,48,0.729,,
7/14/21,10:40,52,East,Count,Y,49,0.693,,
7/14/21,10:40,52,East,Count,Y,50,0.739,,
7/14/21,10:40,52,East,Count,Y,51,0.660,,
7/14/21,10:40,52,East,Count,Y,52,0.710,,
7/14/21,10:40,52,East,Count,Y,53,0.680,,
7/14/21,10:40,52,East,Count,Y,54,0.751,,
7/14/21,10:40,52,East,Count,Y,55,0.730,,
7/14/21,10:40,52,East,Count,Y,56,0.780,,
7/14/21,10:40,52,East,Count,Y,57,0.684,,
7/14/21,10:40,52,East,Count,Y,58,0.743,,
7/14/21,10:40,52,East,Count,Y,59,0.743,,
7/14/21,10:40,52,East,Count,Y,60,0.765,,
7/14/21,10:40,52,East,Count,Y,61,0.669,,
7/14/21,10:40,52,East,Count,Y,62,0.743,,
7/14/21,10:40,52,East,Count,Y,63,0.745,,
7/14/21,10:40,52,East,Count,Y,64,0.746,,
7/14/21,10:40,52,East,Count,Y,65,0.655,,
7/14/21,10:40,52,East,Count,Y,66,0.598,,
7/14/21,10:40,52,East,Count,Y,67,0.676,,
7/14/21,10:40,52,East,Count,Y,68,0.866,,
7/14/21,10:40,52,East,Count,Y,69,0.758,,
7/14/21,10:40,52,East,Count,Y,70,0.777,,
7/14/21,10:40,52,East,Count,Y,71,0.777,,
7/14/21,10:40,52,East,Count,Y,72,0.694,,
7/14/21,10:40,52,East,Count,Y,73,0.723,,
7/14/21,10:40,52,East,Count,Y,74,0.808,,
7/14/21,10:40,52,East,Count,Y,75,0.809,,
7/14/21,10:40,52,East,Count,Y,76,0.671,,
7/14/21,10:40,52,East,Count,Y,77,0.813,,
7/14/21,10:40,52,East,Count,Y,78,0.836,,
7/14/21,10:40,52,East,Count,Y,79,0.707,,
7/14/21,10:40,52,East,Count,Y,80,0.715,,
7/14/21,10:40,52,East,Count,Y,81,0.788,,
7/14/21,10:40,52,East,Count,Y,82,0.695,,
7/14/21,10:40,52,East,Count,Y,83,0.663,,
7/14/21,10:40,52,East,Count,Y,84,0.657,,
7/14/21,10:40,52,East,Count,Y,85,0.689,,
7/14/21,10:40,52,East,Count,Y,86,0.711,,
7/14/21,10:40,52,East,Count,Y,87,0.725,,
7/14/21,10:40,52,East,Count,Y,88,0.731,,
7/14/21,10:40,52,East,Count,Y,89,0.677,,
7/14/21,10:40,52,East,Count,Y,90,0.735,,
7/14/21,10:40,52,East,Count,Y,91,0.727,,
7/14/21,10:40,52,East,Count,Y,92,0.753,,
7/14/21,10:40,52,East,Count,Y,93,0.683,,
7/14/21,10:40,52,East,Count,Y,94,0.702,,
7/14/21,10:40,52,East,Count,Y,95,0.647,,
7/14/21,10:40,52,East,Count,Y,96,0.703,,
7/14/21,10:40,52,East,Count,Y,97,0.729,,
7/14/21,10:40,52,East,Count,Y,98,0.719,,
7/14/21,10:40,52,East,Count,Y,99,0.710,,
7/14/21,10:40,52,East,Count,Y,100,0.655,,
7/14/21,10:40,52,East,Count,Y,101,0.772,,
7/14/21,10:40,52,East,Count,Y,102,0.686,,
7/14/21,10:40,52,East,Count,Y,103,0.684,,
7/14/21,10:40,52,East,Count,Y,104,0.711,,
7/14/21,10:40,52,East,Count,Y,105,0.836,,
7/14/21,10:40,52,East,Count,Y,106,0.698,,
7/14/21,10:40,52,East,Count,Y,107,0.832,,
7/14/21,10:40,52,East,Count,Y,108,0.592,,
7/14/21,10:40,52,East,Count,Y,109,0.743,,
7/14/21,10:40,52,East,Count,Y,110,0.719,,
7/14/21,10:40,52,East,Count,Y,111,0.794,,
7/14/21,10:40,52,East,Count,Y,112,0.741,,
7/14/21,10:40,52,East,Count,Y,113,0.734,,
7/14/21,10:40,52,East,Count,Y,114,0.729,,
7/14/21,10:40,52,East,Count,Y,115,0.727,,
7/14/21,10:40,52,East,Count,Y,116,0.721,,
7/14/21,10:40,52,East,Count,Y,117,0.792,,
7/14/21,10:40,52,East,Count,Y,118,0.722,,
7/14/21,10:40,52,East,Count,Y,119,0.745,,
7/14/21,10:40,52,East,Count,Y,120,0.784,,
7/14/21,10:40,52,East,Count,Y,121,0.846,,
7/14/21,10:40,52,East,Count,Y,122,0.874,,
7/14/21,10:40,52,East,Count,Y,123,0.843,,
7/14/21,10:40,52,East,Count,Y,124,0.644,,
7/14/21,10:40,52,East,Count,Y,125,0.777,,
7/14/21,10:40,52,East,Count,Y,126,0.677,,
7/14/21,10:40,52,East,Count,Y,127,0.742,,
7/14/21,10:40,52,East,Count,Y,128,0.839,,
7/14/21,10:40,52,East,Count,Y,129,0.671,,
7/14/21,10:40,52,East,Count,Y,130,0.795,,
7/14/21,10:40,52,East,Count,Y,131,0.749,,
7/14/21,10:40,52,East,Count,Y,132,0.664,,
7/14/21,10:40,52,East,Count,Y,133,0.667,,
7/14/21,10:40,52,East,Count,Y,134,0.839,,
7/14/21,10:40,52,East,Count,Y,135,0.669,,
7/14/21,10:40,52,East,Count,Y,136,0.709,,
7/14/21,10:40,52,East,Count,Y,137,0.750,,
7/14/21,10:40,52,East,Count,Y,138,0.625,,
7/14/21,10:40,52,East,Count,Y,139,0.681,,
7/14/21,10:40,52,East,Count,Y,140,0.760,,
7/14/21,10:40,52,East,Count,Y,141,0.743,,
7/14/21,10:40,52,East,Count,Y,142,0.677,,
7/14/21,10:40,52,East,Count,Y,143,0.649,,
7/14/21,10:40,52,East,Count,Y,144,0.769,,
7/14/21,10:40,52,East,Count,Y,145,0.626,,
7/14/21,10:40,52,East,Count,Y,146,0.653,,
7/14/21,10:40,52,East,Count,Y,147,0.668,,
7/14/21,10:40,52,East,Count,Y,148,0.765,,
7/14/21,10:40,52,East,Count,Y,149,0.716,,
7/14/21,10:40,52,East,Count,Y,150,0.707,,
7/14/21,10:40,52,East,Count,Y,151,0.684,,
7/14/21,10:40,52,East,Count,Y,152,0.830,,
7/14/21,10:40,52,East,Count,Y,153,0.738,,
7/14/21,10:40,52,East,Count,Y,154,0.750,,
7/14/21,10:40,52,East,Count,Y,155,0.521,,
7/14/21,10:40,52,East,Count,Y,156,0.706,,
7/14/21,10:40,52,East,Count,Y,157,0.682,,
7/14/21,10:40,52,East,Count,Y,158,0.750,,
7/14/21,10:40,52,East,Count,Y,159,0.704,,
7/14/21,10:40,52,East,Count,Y,160,0.706,,
7/14/21,10:40,52,East,Count,Y,161,0.646,,
7/14/21,10:40,52,East,Count,Y,162,0.813,,
7/14/21,10:40,52,East,Count,Y,163,0.725,,
7/14/21,10:40,52,East,Count,Y,164,0.746,,
7/14/21,10:40,52,East,Count,Y,165,0.789,,
7/14/21,10:40,52,East,Count,Y,166,0.764,,
7/14/21,10:40,52,East,Count,Y,167,0.746,,
7/14/21,10:40,52,East,Count,Y,168,0.732,,
7/14/21,10:40,52,East,Count,Y,169,0.680,,
7/14/21,10:40,52,East,Count,Y,170,0.807,,
7/14/21,10:40,52,East,Count,Y,171,0.636,,
7/14/21,10:40,52,East,Count,Y,172,0.753,,
7/14/21,10:40,52,East,Count,Y,173,0.703,,
7/14/21,10:40,52,East,Count,Y,174,0.778,,
7/14/21,10:40,52,East,Count,Y,175,0.791,,
7/14/21,10:40,52,East,Count,Y,176,0.681,,
7/14/21,10:40,52,East,Count,Y,177,0.807,,
7/14/21,10:40,52,East,Count,Y,178,0.662,,
7/14/21,10:40,52,East,Count,Y,179,0.870,,
7/14/21,10:40,52,East,Count,Y,180,0.759,,
7/14/21,10:40,52,East,Count,Y,181,0.680,,
7/14/21,10:40,52,East,Count,Y,182,0.777,,
7/14/21,10:40,52,East,Count,Y,183,0.678,,
7/14/21,10:40,52,East,Count,Y,184,0.713,,
7/14/21,10:40,52,East,Count,Y,185,0.680,,
7/14/21,10:40,52,East,Count,Y,186,0.711,,
7/14/21,10:40,52,East,Count,Y,187,0.767,,
7/14/21,10:40,52,East,Count,Y,188,0.709,,
7/14/21,10:40,52,East,Count,Y,189,0.780,,
7/14/21,10:40,52,East,Count,Y,190,0.668,,
7/14/21,10:40,52,East,Count,Y,191,0.800,,
7/14/21,10:40,52,East,Count,Y,192,0.771,,
7/14/21,10:40,52,East,Count,Y,193,0.612,,
7/14/21,10:40,52,East,Count,Y,194,0.677,,
7/14/21,10:40,52,East,Count,Y,195,0.734,,
7/14/21,10:40,52,East,Count,Y,196,0.650,,
7/14/21,10:40,52,East,Count,Y,197,0.704,,
7/14/21,11:18,51,North,0,N,NA,0.000,,Pond close to drying; confirmed meta still in pond 
7/14/21,11:18,51,East,0,N,NA,0.000,,
7/14/21,11:18,51,West,9,Y,1,0.842,,
7/14/21,11:18,51,West,9,Y,2,0.606,,
7/14/21,11:18,51,West,9,Y,3,0.802,,
7/14/21,11:18,51,West,9,Y,4,0.736,,
7/14/21,11:18,51,West,9,Y,5,0.813,,
7/14/21,11:18,51,West,9,Y,6,0.938,,
7/14/21,11:18,51,West,9,Y,7,0.801,,
7/14/21,11:18,51,West,9,Y,8,0.915,,
7/14/21,11:18,51,West,9,Y,9,0.725,,
7/14/21,11:18,51,South,0,N,NA,0.000,,
7/19/21,10:08,10,South,3,Y,1,0.941,,
7/19/21,10:08,10,South,3,Y,2,0.894,,
7/19/21,10:08,10,South,3,Y,3,0.824,,
7/19/21,10:08,10,South(2),0,N,NA,0.000,,Net half out of water for last 2 meters of tow
7/19/21,10:08,10,West,6,Y,1,0.890,,
7/19/21,10:08,10,West,6,Y,2,0.861,,
7/19/21,10:08,10,West,6,Y,3,0.819,,
7/19/21,10:08,10,West,6,Y,4,0.729,,
7/19/21,10:08,10,West,6,Y,5,0.837,,
7/19/21,10:08,10,West,6,Y,6,0.813,,
7/19/21,10:08,10,East,0,N,NA,0.000,,
7/19/21,10:08,10,North,8,Y,1,0.924,,
7/19/21,10:08,10,North,8,Y,2,0.831,,
7/19/21,10:08,10,North,8,Y,3,0.720,,
7/19/21,10:08,10,North,8,Y,4,0.910,,
7/19/21,10:08,10,North,8,Y,5,1.030,,
7/19/21,10:08,10,North,8,Y,6,0.763,,
7/19/21,10:08,10,North,8,Y,7,0.719,,
7/19/21,10:08,10,North,8,Y,8,0.994,,
7/19/21,10:36,11,South,0,N,NA,0.000,,
7/19/21,10:36,11,East,0,N,NA,0.000,,
7/19/21,10:36,11,North(3),Count,Y (2),1,0.916,,Net half out of water for last meter of tow
7/19/21,10:36,11,North(3),Count,Y (2),2,0.899,,
7/19/21,10:36,11,North(3),Count,Y (2),3,1.102,,
7/19/21,10:36,11,North(3),Count,Y (2),4,0.873,,
7/19/21,10:36,11,North(3),Count,Y (2),5,0.946,,
7/19/21,10:36,11,North(3),Count,Y (2),6,0.898,,
7/19/21,10:36,11,North(3),Count,Y (2),7,0.801,,
7/19/21,10:36,11,North(3),Count,Y (2),8,0.905,,
7/19/21,10:36,11,North(3),Count,Y (2),9,0.916,,
7/19/21,10:36,11,North(3),Count,Y (2),10,1.042,,
7/19/21,10:36,11,North(3),Count,Y (2),11,1.030,,
7/19/21,10:36,11,North(3),Count,Y (2),12,1.055,,
7/19/21,10:36,11,North(3),Count,Y (2),13,0.954,,
7/19/21,10:36,11,North(3),Count,Y (2),14,0.987,,
7/19/21,10:36,11,North(3),Count,Y (2),15,0.995,,
7/19/21,10:36,11,North(3),Count,Y (2),16,0.931,,
7/19/21,10:36,11,North(3),Count,Y (2),17,0.953,,
7/19/21,10:36,11,North(3),Count,Y (2),18,0.883,,
7/19/21,10:36,11,North(3),Count,Y (2),19,0.931,,
7/19/21,10:36,11,North(3),Count,Y (2),20,0.998,,
7/19/21,10:36,11,North(3),Count,Y (2),21,0.996,,
7/19/21,10:36,11,North(3),Count,Y (2),22,0.920,,
7/19/21,10:36,11,North(3),Count,Y (2),23,0.912,,
7/19/21,10:36,11,North(3),Count,Y (2),24,0.872,,
7/19/21,10:36,11,North(3),Count,Y (2),25,1.095,,
7/19/21,10:36,11,North(3),Count,Y (2),26,0.856,,
7/19/21,10:36,11,North(3),Count,Y (2),27,1.052,,
7/19/21,10:36,11,North(2),1,Y,1,1.277,,
7/19/21,10:36,11,North,Count,Y (2),1,0.973,,
7/19/21,10:36,11,North,Count,Y (2),2,0.982,,
7/19/21,10:36,11,North,Count,Y (2),3,1.002,,
7/19/21,10:36,11,North,Count,Y (2),4,1.103,,
7/19/21,10:36,11,North,Count,Y (2),5,1.091,,
7/19/21,10:36,11,North,Count,Y (2),6,0.909,,
7/19/21,10:36,11,North,Count,Y (2),7,1.051,,
7/19/21,10:36,11,North,Count,Y (2),8,1.184,,
7/19/21,10:36,11,North,Count,Y (2),9,1.053,,
7/19/21,10:36,11,North,Count,Y (2),10,0.941,,
7/19/21,10:36,11,North,Count,Y (2),11,0.945,,
