"","DATEOFYEAR","Year","INDIV_ID","INDIV_ID_Year","MORPH","POND","COHORT","SEX","WEIGHT","SVL","SVL_fit","SVL_fit_lwr","SVL_fit_upr","SVL_residual","SVL_residual_mean"
"1500",2011-07-26,2011,"2070A","2070A_2011","Meta","15",1999,"Female",22.9,86,92.414566780553,92.0677995900315,92.7506415613489,-6.41456678055297,-4.68966144756625
"1501",2013-07-07,2013,"30D","30D_2013","Meta","9",2001,"Male",21.97,98,92.414566780553,92.0677995900315,92.7506415613489,5.58543321944703,6.08543321944703
"1502",2010-07-03,2010,"230B","230B_2010","Meta","8",1998,"Female",23.9,92,92.414566780553,92.0677995900315,92.7506415613489,-0.414566780552974,-0.426765152164222
"1503",2010-07-22,2010,"92D","92D_2010","Meta","11",1998,"Male",36.1,94,92.414566780553,92.0677995900315,92.7506415613489,1.58543321944703,2.40375601145166
"1504",2021-06-14,2021,"900118000002866","900118000002866_2021","Meta","12",2009,"Female",22.52,92,92.414566780553,92.0677995900315,92.7506415613489,-0.414566780552974,-0.747900113886307
"1505",2000-07-20,2000,"982","982_2000","Meta","11",1988,"Male",19.9,89,92.414566780553,92.0677995900315,92.7506415613489,-3.41456678055297,-4.47504192046813
"1506",2003-07-17,2003,"3791","3791_2003","Meta","8",1991,"Male",26.9,101,92.414566780553,92.0677995900315,92.7506415613489,8.58543321944703,6.52678022999538
"1507",2022-07-11,2022,"900118000002813","900118000002813_2022","Meta","8",2010,"Female",25.8,89,92.414566780553,92.0677995900315,92.7506415613489,-3.41456678055297,-3.100982130145
"1508",2021-06-14,2021,"900118000002845","900118000002845_2021","Meta","1",2009,"Female",17.02,88,92.414566780553,92.0677995900315,92.7506415613489,-4.41456678055297,-4.91456678055297
"1509",2020-07-22,2020,"4359596709","4359596709_2020","Meta","11",2008,"Female",39.7,92,92.414566780553,92.0677995900315,92.7506415613489,-0.414566780552974,1.29822260591238
"1510",2010-06-29,2010,"421B","421B_2010","Meta","9",1998,"Female",28,101,92.414566780553,92.0677995900315,92.7506415613489,8.58543321944703,2.79962280088837
"1511",2010-06-29,2010,"112A","112A_2010","Meta","11",1998,"Female",25.1,97,92.414566780553,92.0677995900315,92.7506415613489,4.58543321944703,2.79000671816096
"1512",2003-07-14,2003,"7250","7250_2003","Meta","8",1991,"Male",36.6,97,92.414566780553,92.0677995900315,92.7506415613489,4.58543321944703,6.91495267909942
"1513",2010-07-23,2010,"404C","404C_2010","Meta","8",1998,"Male",38.2,101,92.414566780553,92.0677995900315,92.7506415613489,8.58543321944703,6.78651774350518
"1514",2010-07-08,2010,"122A","122A_2010","Meta","11",1998,"Female",26.6,93,92.414566780553,92.0677995900315,92.7506415613489,0.585433219447026,-0.242708697032156
"1515",2013-07-07,2013,"920A","920A_2013","Meta","8",2001,"Female",24.58,93,92.414566780553,92.0677995900315,92.7506415613489,0.585433219447026,1.65371025105127
"1516",2010-06-29,2010,"92D","92D_2010","Meta","11",1998,"Male",25,94,92.414566780553,92.0677995900315,92.7506415613489,1.58543321944703,2.40375601145166
"1517",2001-06-27,2001,"1727","1727_2001","Meta","8",1989,"Female",13.1,87,92.414566780553,92.0677995900315,92.7506415613489,-5.41456678055297,-5.41456678055297
"1518",2013-07-15,2013,"1240B","1240B_2013","Meta","11",2001,"Male",14.25,85,92.414566780553,92.0677995900315,92.7506415613489,-7.41456678055297,-5.85485487955509
"1519",2011-07-06,2011,"1002A","1002A_2011","Meta","12",1999,"Female",18.4,89,92.414566780553,92.0677995900315,92.7506415613489,-3.41456678055297,1.04523428013384
"1520",2012-07-17,2012,"3302","3302_2012","Meta","8",2000,"Male",32.24,102,92.414566780553,92.0677995900315,92.7506415613489,9.58543321944703,10.8267078949253
"1521",2000-06-29,2000,"805","805_2000","Meta","9",1988,"Female",18.9,85,92.414566780553,92.0677995900315,92.7506415613489,-7.41456678055297,-7.19158317412957
"1522",2021-06-15,2021,"900118000002745","900118000002745_2021","Meta","5",2009,"Male",17.06,87,92.414566780553,92.0677995900315,92.7506415613489,-5.41456678055297,-5.73164240114832
"1523",2014-07-23,2014,"4359424A3D","4359424A3D_2014","Meta","6",2002,"Male",13.02,75,92.414566780553,92.0677995900315,92.7506415613489,-17.414566780553,-14.810498560476
"1524",2010-06-24,2010,"213A","213A_2010","Meta","12",1998,"Female",23.7,91,92.414566780553,92.0677995900315,92.7506415613489,-1.41456678055297,-2.25727802095577
"1525",2010-07-08,2010,"120D","120D_2010","Meta","8",1998,"Female",34.1,99,92.414566780553,92.0677995900315,92.7506415613489,6.58543321944703,5.12629960117784
"1526",2010-07-19,2010,"421B","421B_2010","Meta","8",1998,"Female",39,100,92.414566780553,92.0677995900315,92.7506415613489,7.58543321944703,2.79962280088837
"1527",2011-07-27,2011,"2012A","2012A_2011","Meta","8",1999,"Female",37,93,92.414566780553,92.0677995900315,92.7506415613489,0.585433219447026,3.73692218610049
"1528",2010-07-19,2010,"209D","209D_2010","Meta","11",1998,"Male",33.2,96,92.414566780553,92.0677995900315,92.7506415613489,3.58543321944703,1.4600484601666
"1529",2013-07-22,2013,"1240B","1240B_2013","Meta","11",2001,"Male",14.41,85,92.414566780553,92.0677995900315,92.7506415613489,-7.41456678055297,-5.85485487955509
"1530",2003-06-13,2003,"7250","7250_2003","Meta","9",1991,"Male",20.6,100,92.414566780553,92.0677995900315,92.7506415613489,7.58543321944703,6.91495267909942
"1531",2010-06-24,2010,"120D","120D_2010","Meta","12",1998,"Female",28.2,100,92.414566780553,92.0677995900315,92.7506415613489,7.58543321944703,5.12629960117784
"1532",2010-07-03,2010,"73A","73A_2010","Meta","16",1998,"Female",30.2,91,92.414566780553,92.0677995900315,92.7506415613489,-1.41456678055297,-1.61894034893606
"1533",2013-07-22,2013,"2310C","2310C_2013","Meta","11",2001,"Male",23.96,100,92.414566780553,92.0677995900315,92.7506415613489,7.58543321944703,4.91963557562969
"1534",2020-06-28,2020,"982000167193571","982000167193571_2020","Meta","9",2008,"Male",21.69,85,92.414566780553,92.0677995900315,92.7506415613489,-7.41456678055297,-6.73070335908611
"1535",2000-08-01,2000,"6","6_2000","Meta","8",1988,"Female",32.6,92,92.414566780553,92.0677995900315,92.7506415613489,-0.414566780552974,-1.48888725990007
"1536",2021-06-25,2021,"900118000002700","900118000002700_2021","Meta","9",2009,"Female",17.76,87,92.414566780553,92.0677995900315,92.7506415613489,-5.41456678055297,-3.91456678055297
"1537",2010-07-03,2010,"119A","119A_2010","Meta","8",1998,"Male",21.8,95,92.414566780553,92.0677995900315,92.7506415613489,2.58543321944703,2.13421885616222
"1538",2020-07-05,2020,"434D432441","434D432441_2020","Meta","8",2008,"Male",31.77,94,92.414566780553,92.0677995900315,92.7506415613489,1.58543321944703,1.40943308032832
"1539",2000-06-10,2000,"687","687_2000","Meta","12",1988,"Male",27.6,98,92.414566780553,92.0677995900315,92.7506415613489,5.58543321944703,4.49938265500642
"1540",2022-06-24,2022,"900118000003064","900118000003064_2022","Meta","9",2009,"Male",18.48,89,93.07541972611,92.7352124398106,93.4103386516845,-4.07541972611003,-5.77454657575111
"1541",2003-07-22,2003,"3077","3077_2003","Meta","11",1990,"Male",20.4,86,93.07541972611,92.7352124398106,93.4103386516845,-7.07541972611003,-4.00457853560494
"1542",2011-07-21,2011,"205E","205E_2011","Meta","11",1998,"Female",19,95,93.07541972611,92.7352124398106,93.4103386516845,1.92458027388997,2.90569288910262
"1543",2020-07-06,2020,"1492","1492_2020","Meta","8",2007,"Male",30.37,92,93.07541972611,92.7352124398106,93.4103386516845,-1.07541972611003,-0.601980680847094
"1544",2022-07-07,2022,"900118000003084","900118000003084_2022","Meta","13",2009,"Male",21.95,92,93.07541972611,92.7352124398106,93.4103386516845,-1.07541972611003,-1.02183268327477
"1545",2011-07-27,2011,"400G","400G_2011","Meta","13",1998,"Male",23.4,92,93.07541972611,92.7352124398106,93.4103386516845,-1.07541972611003,-2.47729678516305
"1546",2013-07-07,2013,"9904","9904_2013","Meta","6",2000,"Male",20.6,94,93.07541972611,92.7352124398106,93.4103386516845,0.924580273889973,1.02206358516762
"1547",2021-07-12,2021,"434D432441","434D432441_2021","Meta","8",2008,"Male",29.69,95,93.07541972611,92.7352124398106,93.4103386516845,1.92458027388997,1.40943308032832
"1548",2013-07-10,2013,"435972292B","435972292B_2013","Meta","12",2000,"Male",11.18,81,93.07541972611,92.7352124398106,93.4103386516845,-12.07541972611,-12.57541972611
"1549",2022-07-05,2022,"900118000003017","900118000003017_2022","Meta","1A",2009,"Female",30.03,90,93.07541972611,92.7352124398106,93.4103386516845,-3.07541972611003,-3.37914449452219
"1550",2014-07-10,2014,"434F63674F","434F63674F_2014","Meta","6",2001,"Male",14.94,88,93.07541972611,92.7352124398106,93.4103386516845,-5.07541972611003,-5.31095495987994
"1551",2011-07-09,2011,"112A","112A_2011","Meta","11",1998,"Female",25.7,94,93.07541972611,92.7352124398106,93.4103386516845,0.924580273889973,2.79000671816096
"1552",2003-06-18,2003,"678","678_2003","Meta","8",1990,"Female",21.9,91,93.07541972611,92.7352124398106,93.4103386516845,-2.07541972611003,-0.649464801718286
"1553",2013-07-15,2013,"2804A","2804A_2013","Meta","8",2000,"Female",28.14,99,93.07541972611,92.7352124398106,93.4103386516845,5.92458027388997,6.92458027388997
"1554",2022-07-25,2022,"900118000003084","900118000003084_2022","Meta","13",2009,"Male",20.82,94,93.07541972611,92.7352124398106,93.4103386516845,0.924580273889973,-1.02183268327477
"1555",2004-06-16,2004,"7250","7250_2004","Meta","9",1991,"Male",27.2,99,93.07541972611,92.7352124398106,93.4103386516845,5.92458027388997,6.91495267909942
"1556",2011-07-06,2011,"421B","421B_2011","Meta","12",1998,"Female",26.5,100,93.07541972611,92.7352124398106,93.4103386516845,6.92458027388997,2.79962280088837
"1557",2013-07-22,2013,"9102A","9102A_2013","Meta","11",2000,"Male",20.07,97,93.07541972611,92.7352124398106,93.4103386516845,3.92458027388997,4.92458027388997
"1558",2021-06-30,2021,"900118000002639","900118000002639_2021","Meta","1A",2008,"Male",27.1,97,93.07541972611,92.7352124398106,93.4103386516845,3.92458027388997,3.99952713531304
"1559",2001-07-12,2001,"676","676_2001","Meta","11",1988,"Female",22.6,91,93.07541972611,92.7352124398106,93.4103386516845,-2.07541972611003,-1.78770276086049
"1560",2011-07-21,2011,"92D","92D_2011","Meta","11",1998,"Male",27.4,97,93.07541972611,92.7352124398106,93.4103386516845,3.92458027388997,2.40375601145166
"1561",2011-07-21,2011,"707","707_2011","Meta","11",1998,"Female",31.2,100,93.07541972611,92.7352124398106,93.4103386516845,6.92458027388997,3.53788162494074
"1562",2001-07-16,2001,"687","687_2001","Meta","12",1988,"Male",35.9,99,93.07541972611,92.7352124398106,93.4103386516845,5.92458027388997,4.49938265500642
"1563",2013-06-28,2013,"9117","9117_2013","Meta","11",2000,"Male",22.9,100,93.07541972611,92.7352124398106,93.4103386516845,6.92458027388997,1.42541234096304
"1564",2014-07-16,2014,"4358422E39","4358422E39_2014","Meta","51",2001,"Female",20.72,92,93.07541972611,92.7352124398106,93.4103386516845,-1.07541972611003,-2.80732938008625
"1565",2021-06-24,2021,"434D432441","434D432441_2021","Meta","8",2008,"Male",27.21,95,93.07541972611,92.7352124398106,93.4103386516845,1.92458027388997,1.40943308032832
"1566",2014-07-16,2014,"210B","210B_2014","Meta","8",2001,"Female",26.58,96,93.07541972611,92.7352124398106,93.4103386516845,2.92458027388997,0.847773205795311
"1567",2022-07-01,2022,"900118000003084","900118000003084_2022","Meta","13",2009,"Male",23.84,94,93.07541972611,92.7352124398106,93.4103386516845,0.924580273889973,-1.02183268327477
"1568",2011-07-10,2011,"714B","714B_2011","Meta","1",1998,"Female",40,109,93.07541972611,92.7352124398106,93.4103386516845,15.92458027389,10.4103187243238
"1569",2011-07-21,2011,"112A","112A_2011","Meta","11",1998,"Female",26.2,94,93.07541972611,92.7352124398106,93.4103386516845,0.924580273889973,2.79000671816096
"1570",2022-07-01,2022,"900118000002720","900118000002720_2022","Meta","52",2009,"Female",30.2,100,93.07541972611,92.7352124398106,93.4103386516845,6.92458027388997,7.7550067466685
"1571",2011-07-09,2011,"132B","132B_2011","Meta","9",1998,"Male",19.3,91,93.07541972611,92.7352124398106,93.4103386516845,-2.07541972611003,-1.08830263032512
"1572",2021-07-21,2021,"982091066164645","982091066164645_2021","Meta","10",2008,"Female",19.82,89,93.07541972611,92.7352124398106,93.4103386516845,-4.07541972611003,-3.57541972611003
"1573",2013-06-15,2013,"9904","9904_2013","Meta","5",2000,"Male",24.66,95,93.07541972611,92.7352124398106,93.4103386516845,1.92458027388997,1.02206358516762
"1574",2014-07-02,2014,"1920A","1920A_2014","Meta","6",2001,"Male",20.46,94,93.07541972611,92.7352124398106,93.4103386516845,0.924580273889973,-0.274853837521171
"1575",2012-07-09,2012,"1013C","1013C_2012","Meta","12",1999,"Male",21.44,92,93.07541972611,92.7352124398106,93.4103386516845,-1.07541972611003,0.192033104077956
"1576",2013-06-14,2013,"2304A","2304A_2013","Meta","12",2000,"Female",48.42,106,93.07541972611,92.7352124398106,93.4103386516845,12.92458027389,9.82449371999719
"1577",2011-07-01,2011,"51A","51A_2011","Meta","12",1998,"Male",23,96,93.07541972611,92.7352124398106,93.4103386516845,2.92458027388997,-0.75054074379722
"1578",2013-06-17,2013,"2304A","2304A_2013","Meta","12",2000,"Female",39.83,107,93.07541972611,92.7352124398106,93.4103386516845,13.92458027389,9.82449371999719
"1579",2011-07-27,2011,"714B","714B_2011","Meta","51",1998,"Female",39.4,104,93.07541972611,92.7352124398106,93.4103386516845,10.92458027389,10.4103187243238
"1580",2014-07-23,2014,"1920A","1920A_2014","Meta","6",2001,"Male",17.42,92,93.07541972611,92.7352124398106,93.4103386516845,-1.07541972611003,-0.274853837521171
"1581",2013-06-15,2013,"2500E","2500E_2013","Meta","12",2000,"Male",29.58,104,93.07541972611,92.7352124398106,93.4103386516845,10.92458027389,7.16914196989002
"1582",2021-07-21,2021,"4359596709","4359596709_2021","Meta","11",2008,"Female",31.15,94,93.07541972611,92.7352124398106,93.4103386516845,0.924580273889973,1.29822260591238
"1583",2012-07-17,2012,"7057","7057_2012","Meta","9",1999,"Male",19.22,94,93.07541972611,92.7352124398106,93.4103386516845,0.924580273889973,1.09693847848707
"1584",2021-06-14,2021,"4353013A56","4353013A56_2021","Meta","12",2008,"Female",17.96,84,93.07541972611,92.7352124398106,93.4103386516845,-9.07541972611003,-7.02798667950373
"1585",2013-07-15,2013,"2500E","2500E_2013","Meta","11",2000,"Male",28.06,101,93.07541972611,92.7352124398106,93.4103386516845,7.92458027388997,7.16914196989002
"1586",2011-07-09,2011,"707","707_2011","Meta","11",1998,"Female",33.7,95,93.07541972611,92.7352124398106,93.4103386516845,1.92458027388997,3.53788162494074
"1587",2013-06-12,2013,"3004B","3004B_2013","Meta","12",2000,"Female",36.71,103,93.07541972611,92.7352124398106,93.4103386516845,9.92458027388997,10.051822358341
"1588",2011-07-06,2011,"122A","122A_2011","Meta","12",1998,"Female",23.3,93,93.07541972611,92.7352124398106,93.4103386516845,-0.0754197261100273,-0.242708697032156
"1589",2013-07-22,2013,"9117","9117_2013","Meta","11",2000,"Male",24.93,98,93.07541972611,92.7352124398106,93.4103386516845,4.92458027388997,1.42541234096304
"1590",2012-07-07,2012,"2012A","2012A_2012","Meta","8",1999,"Female",36.4,98,93.07541972611,92.7352124398106,93.4103386516845,4.92458027388997,3.73692218610049
"1591",2001-07-03,2001,"214A","214A_2001","Meta","12",1988,"Male",16.5,86,93.07541972611,92.7352124398106,93.4103386516845,-7.07541972611003,-7.57541972611003
"1592",2012-06-30,2012,"2012A","2012A_2012","Meta","8",1999,"Female",37.74,95,93.07541972611,92.7352124398106,93.4103386516845,1.92458027388997,3.73692218610049
"1593",2001-06-27,2001,"6","6_2001","Meta","8",1988,"Female",31.2,93,93.07541972611,92.7352124398106,93.4103386516845,-0.0754197261100273,-1.48888725990007
"1594",2011-07-13,2011,"92D","92D_2011","Meta","11",1998,"Male",25.2,100,93.07541972611,92.7352124398106,93.4103386516845,6.92458027388997,2.40375601145166
"1595",2013-07-22,2013,"3302","3302_2013","Meta","8",2000,"Male",27.68,101,93.07541972611,92.7352124398106,93.4103386516845,7.92458027388997,10.8267078949253
"1596",2021-07-23,2021,"434D432441","434D432441_2021","Meta","8",2008,"Male",27.8,92,93.07541972611,92.7352124398106,93.4103386516845,-1.07541972611003,1.40943308032832
"1597",2003-07-14,2003,"3077","3077_2003","Meta","11",1990,"Male",20.7,88,93.07541972611,92.7352124398106,93.4103386516845,-5.07541972611003,-4.00457853560494
"1598",2011-07-13,2011,"209D","209D_2011","Meta","11",1998,"Male",24.5,99,93.07541972611,92.7352124398106,93.4103386516845,5.92458027388997,1.4600484601666
"1599",2004-07-07,2004,"3774A","3774A_2004","Meta","10",1991,"Male",30,100,93.07541972611,92.7352124398106,93.4103386516845,6.92458027388997,7.25114976833647
"1600",2012-07-18,2012,"2047B","2047B_2012","Meta","11",1999,"Female",23.1,92,93.07541972611,92.7352124398106,93.4103386516845,-1.07541972611003,-0.356487089186555
"1601",2001-07-12,2001,"4","4_2001","Meta","11",1988,"Female",29.6,98,93.07541972611,92.7352124398106,93.4103386516845,4.92458027388997,0.297194333226011
"1602",2022-06-20,2022,"900118000002890","900118000002890_2022","Meta","12",2009,"Female",23.79,97,93.07541972611,92.7352124398106,93.4103386516845,3.92458027388997,3.10904807680088
"1603",2001-06-27,2001,"676","676_2001","Meta","11",1988,"Female",20.1,91,93.07541972611,92.7352124398106,93.4103386516845,-2.07541972611003,-1.78770276086049
"1604",2001-07-16,2001,"214A","214A_2001","Meta","12",1988,"Male",15.9,85,93.07541972611,92.7352124398106,93.4103386516845,-8.07541972611003,-7.57541972611003
"1605",2001-07-12,2001,"1000","1000_2001","Meta","11",1988,"Female",20.7,91,93.07541972611,92.7352124398106,93.4103386516845,-2.07541972611003,-4.67671972317589
"1606",2003-07-14,2003,"678","678_2003","Meta","8",1990,"Female",36.3,90,93.07541972611,92.7352124398106,93.4103386516845,-3.07541972611003,-0.649464801718286
"1607",2014-07-03,2014,"150B","150B_2014","Meta","1",2001,"Female",23.38,93,93.07541972611,92.7352124398106,93.4103386516845,-0.0754197261100273,-0.191723006519332
"1608",2021-07-12,2021,"4359596709","4359596709_2021","Meta","11",2008,"Female",31.67,95,93.07541972611,92.7352124398106,93.4103386516845,1.92458027388997,1.29822260591238
"1609",2011-07-27,2011,"120D","120D_2011","Meta","8",1998,"Female",32.7,100,93.07541972611,92.7352124398106,93.4103386516845,6.92458027388997,5.12629960117784
